No,year,month,day,hour,PM2.5,PM10,CO,TEMP,PRES,DEWP,WSPM,monthno
28103,2016,5,14,22,62,62,700,13.5,1011.2,11.4,1.1,5
28104,2016,5,14,23,64,64,700,13.7,1011.1,11.6,1,5
28105,2016,5,15,0,71,71,600,13.4,1010.6,12,0.7,5
28106,2016,5,15,1,70,70,600,13.3,1010.6,11.9,0.5,5
28107,2016,5,15,2,66,66,600,13.3,1010.4,12,1.4,5
28108,2016,5,15,3,75,75,800,13.1,1010.8,11.8,0.8,5
28109,2016,5,15,4,73,73,800,12.4,1010.1,11.5,0.8,5
28110,2016,5,15,5,72,72,700,12.3,1010.3,11.2,0.2,5
28111,2016,5,15,6,71,71,700,11.5,1010.5,10.9,0.5,5
28112,2016,5,15,7,65,65,800,13.5,1010.8,11.7,0.7,5
28113,2016,5,15,8,44,44,600,15.8,1010.9,6,1.9,5
28114,2016,5,15,9,26,34,500,18.2,1011.1,2.1,2.2,5
28115,2016,5,15,10,19,19,400,20.5,1010.7,-3.9,2.3,5
28116,2016,5,15,11,12,12,300,21.8,1010.2,-4.4,2.7,5
28117,2016,5,15,12,46,46,300,22.6,1009.6,-6.3,2.9,5
28118,2016,5,15,13,15,15,200,21.6,1009,-7.1,3.8,5
28119,2016,5,15,14,31,31,200,22.7,1008.3,-7.2,3.6,5
28120,2016,5,15,15,NA,15,200,23.6,1007.7,-7.5,3.1,5
28121,2016,5,15,16,23,23,100,23.5,1007.2,-4.7,2.3,5
28122,2016,5,15,17,3,5,200,24.2,1006.5,-7,1.7,5
28123,2016,5,15,18,12,12,200,23.4,1006,-6.6,1.3,5
28124,2016,5,15,19,3,15,200,21.1,1006.2,1.9,0.4,5
28125,2016,5,15,20,13,86,400,16.5,1006.7,1.7,0.2,5
28126,2016,5,15,21,28,108,800,14.8,1007.3,3,0.5,5
28127,2016,5,15,22,41,63,1400,14.9,1007.6,2.4,0.5,5
28128,2016,5,15,23,61,113,1500,14,1007.1,3.2,1,5
28129,2016,5,16,0,53,53,900,13,1006.6,3.1,1.2,5
28130,2016,5,16,1,27,33,500,18,1005.9,-2.3,2.6,5
28131,2016,5,16,2,22,61,500,15.6,1005.6,-0.6,1,5
28132,2016,5,16,3,22,56,500,11.3,1005.5,3.3,0.6,5
28133,2016,5,16,4,37,69,600,9.6,1005.3,4.6,0.6,5
28134,2016,5,16,5,33,82,800,9,1005.5,5.2,0.3,5
28135,2016,5,16,6,36,88,800,11,1005.8,6.1,0.7,5
28136,2016,5,16,7,37,63,700,16.3,1006.2,6.1,1,5
28137,2016,5,16,8,42,59,700,18.8,1006.4,6.3,1.1,5
28138,2016,5,16,9,24,39,700,22.1,1006.3,4.6,1,5
28139,2016,5,16,10,34,38,600,25,1005.8,1.8,1.3,5
28140,2016,5,16,11,32,43,700,27.5,1005.1,3.2,2.3,5
28141,2016,5,16,12,30,30,400,29.2,1004.3,1.6,2.9,5
28142,2016,5,16,13,17,17,200,30.5,1003.3,-2.1,3.3,5
28143,2016,5,16,14,21,21,200,31,1002.6,-1.7,3.1,5
28144,2016,5,16,15,15,15,200,30.9,1001.6,-0.7,4,5
28145,2016,5,16,16,12,41,700,30.6,1001.1,0.1,4.8,5
28146,2016,5,16,17,10,23,200,30,1000.9,-0.4,4.8,5
28147,2016,5,16,18,20,34,200,29.3,1000.4,0,5.2,5
28148,2016,5,16,19,20,42,300,28,1000.6,-1.1,5,5
28149,2016,5,16,20,19,37,300,27,1000.9,1.4,4.3,5
28150,2016,5,16,21,19,66,300,26.2,1001.5,3.4,4.1,5
28151,2016,5,16,22,23,46,400,25.4,1001.9,4.5,4.4,5
28152,2016,5,16,23,31,54,400,24.9,1002,4.6,4.4,5
28153,2016,5,17,0,37,88,400,24.1,1002.3,4.9,2.7,5
28154,2016,5,17,1,39,66,400,22.7,1002.7,5.1,1.5,5
28155,2016,5,17,2,44,67,400,20.2,1003.1,6.5,0.6,5
28156,2016,5,17,3,41,66,500,16.3,1003.5,8.3,0.2,5
28157,2016,5,17,4,43,82,600,14.9,1003.8,8.4,0.8,5
28158,2016,5,17,5,46,76,600,13.5,1004.3,9.5,0.9,5
28159,2016,5,17,6,50,85,600,14.9,1005,10.3,0.7,5
28160,2016,5,17,7,51,73,700,18.4,1005.3,9.2,1.2,5
28161,2016,5,17,8,71,99,800,20.3,1005.7,9.2,1.4,5
28162,2016,5,17,9,69,107,700,22.6,1006,10.1,1.3,5
28163,2016,5,17,10,76,87,700,25.4,1006,10.4,1.2,5
28164,2016,5,17,11,79,83,800,27.1,1005.6,9.4,1.3,5
28165,2016,5,17,12,104,104,1000,29.2,1005.1,9.3,2.3,5
28166,2016,5,17,13,116,116,900,30.5,1004.5,10.5,2.6,5
28167,2016,5,17,14,89,89,700,31.4,1004,10.7,2.8,5
28168,2016,5,17,15,73,86,600,32,1003.4,6.9,3.4,5
28169,2016,5,17,16,74,74,600,32.1,1003.1,4.8,4,5
28170,2016,5,17,17,65,65,600,31.4,1002.9,4.2,4.8,5
28171,2016,5,17,18,58,73,700,30.3,1003.1,8.1,4.1,5
28172,2016,5,17,19,75,153,1000,29,1003.9,10.2,3.5,5
28173,2016,5,17,20,64,76,900,27.9,1004.9,10.1,2.5,5
28174,2016,5,17,21,55,78,600,27.3,1006,10.5,3.3,5
28175,2016,5,17,22,45,45,600,26,1006.6,10.2,3,5
28176,2016,5,17,23,37,75,400,24.7,1006.7,10.6,4.1,5
28177,2016,5,18,0,41,80,400,23.8,1006.8,10.8,2.4,5
28178,2016,5,18,1,44,65,400,23.2,1007,10.9,2.4,5
28179,2016,5,18,2,47,63,400,23,1006.7,10.8,4,5
28180,2016,5,18,3,50,50,400,22.6,1006.8,10.7,2.4,5
28181,2016,5,18,4,49,54,500,21.3,1006.9,10.7,1.8,5
28182,2016,5,18,5,53,53,500,20.9,1007.4,10.7,1.8,5
28183,2016,5,18,6,59,71,500,20.6,1008.3,11.2,2.2,5
28184,2016,5,18,7,66,81,700,21.4,1008.7,11.7,2.6,5
28185,2016,5,18,8,74,96,700,23.1,1009.2,12.4,2.1,5
28186,2016,5,18,9,76,95,700,24.2,1009.5,12.5,2.5,5
28187,2016,5,18,10,82,87,700,25.3,1009.4,12.5,2.5,5
28188,2016,5,18,11,84,115,700,27.1,1009,11.9,3.6,5
28189,2016,5,18,12,62,62,600,27.6,1008.8,11.2,4.3,5
28190,2016,5,18,13,55,55,500,28.3,1008.3,10.5,3.6,5
28191,2016,5,18,14,51,52,500,28.8,1007.8,10.5,3,5
28192,2016,5,18,15,42,50,500,29.2,1007.4,10.3,3.7,5
28193,2016,5,18,16,56,56,500,28.9,1007,11,3.6,5
28194,2016,5,18,17,42,42,500,28.8,1006.9,11.4,2.7,5
28195,2016,5,18,18,43,74,500,28,1006.8,11.1,3.1,5
28196,2016,5,18,19,55,87,500,27.1,1007.3,11.6,2.1,5
28197,2016,5,18,20,52,63,600,26.1,1007.9,11.1,1.4,5
28198,2016,5,18,21,59,87,900,25.7,1008.6,12.2,2,5
28199,2016,5,18,22,65,89,800,25.2,1009.2,12.8,2.1,5
28200,2016,5,18,23,66,82,900,24.6,1009.4,13.2,2.7,5
28201,2016,5,19,0,77,77,800,23.7,1009.5,12,2.4,5
28202,2016,5,19,1,74,74,700,23.1,1009.4,10.2,2.1,5
28203,2016,5,19,2,79,79,700,22.1,1009.2,11.2,1.4,5
28204,2016,5,19,3,80,80,700,21.3,1009.2,11,1,5
28205,2016,5,19,4,90,90,700,20.1,1009.3,11,0.9,5
28206,2016,5,19,5,92,92,800,19.3,1009.6,10.3,1.6,5
28207,2016,5,19,6,98,98,900,18.9,1010,10.7,1.3,5
28208,2016,5,19,7,101,101,900,20.8,1010.3,10.6,1.3,5
28209,2016,5,19,8,112,112,1000,22.1,1010.5,11.2,1.4,5
28210,2016,5,19,9,114,129,1000,24.4,1010.8,11.7,1.3,5
28211,2016,5,19,10,115,115,900,25.6,1010.7,11,2.1,5
28212,2016,5,19,11,NA,NA,NA,26.5,1010.8,9.4,3,5
28213,2016,5,19,12,NA,NA,800,27.6,1010.2,8.9,3.4,5
28214,2016,5,19,13,NA,92,800,28.3,1009.7,9.1,3,5
28215,2016,5,19,14,75,95,800,28.7,1009.2,7.3,3,5
28216,2016,5,19,15,65,79,700,29.3,1008.8,7.8,2.7,5
28217,2016,5,19,16,60,77,700,29,1008.4,7.5,1.8,5
28218,2016,5,19,17,55,66,600,28.9,1008.4,7.5,2.2,5
28219,2016,5,19,18,60,76,700,28.4,1008.4,6.5,2.3,5
28220,2016,5,19,19,62,89,700,27.6,1008.6,7.4,2.2,5
28221,2016,5,19,20,65,93,800,26.4,1009,8.8,2.2,5
28222,2016,5,19,21,70,111,900,24.5,1010.2,9.2,2.3,5
28223,2016,5,19,22,85,110,1100,24,1010.9,8.8,1.6,5
28224,2016,5,19,23,82,82,1300,23.5,1011,7.1,2.2,5
28225,2016,5,20,0,72,72,1400,22.6,1011.1,7.2,1.3,5
28226,2016,5,20,1,63,63,1200,19.3,1011.1,9.8,1.2,5
28227,2016,5,20,2,64,78,900,17.5,1010.9,10.4,1,5
28228,2016,5,20,3,116,130,1300,16.3,1010.7,10.2,1,5
28229,2016,5,20,4,114,114,1000,16.5,1010.7,10.6,1.1,5
28230,2016,5,20,5,103,103,900,16,1010.9,11,0.9,5
28231,2016,5,20,6,104,104,NA,16.7,1011.2,11.2,1,5
28232,2016,5,20,7,105,105,1100,19,1011.7,10.5,1.3,5
28233,2016,5,20,8,109,109,1400,21.1,1012.4,10.6,1.4,5
28234,2016,5,20,9,120,120,1700,22.6,1012.5,10.7,2.2,5
28235,2016,5,20,10,122,122,1800,23.6,1012.8,11,1.5,5
28236,2016,5,20,11,111,111,1700,25.4,1012.7,10.8,2,5
28237,2016,5,20,12,105,105,1500,27.3,1012.6,10.1,2.1,5
28238,2016,5,20,13,95,95,1500,28,1012,8.3,2.6,5
28239,2016,5,20,14,94,94,1200,28.5,1011.5,8.2,2.4,5
28240,2016,5,20,15,93,93,1200,28.6,1011,7.8,2.8,5
28241,2016,5,20,16,86,86,1000,28.5,1010.5,7.7,2.8,5
28242,2016,5,20,17,81,81,1000,28,1010,6.7,3.4,5
28243,2016,5,20,18,58,58,700,27.6,1010,6.4,2.9,5
28244,2016,5,20,19,45,57,800,26.2,1010.4,7.2,2.7,5
28245,2016,5,20,20,49,65,800,24.6,1011.1,10.1,2.1,5
28246,2016,5,20,21,67,99,1000,23.3,1012.2,12,1.9,5
28247,2016,5,20,22,78,107,1200,21.7,1012.9,11.4,1.5,5
28248,2016,5,20,23,81,96,1300,20.8,1013.2,11.1,2.1,5
28249,2016,5,21,0,84,92,1200,19,1013.7,11.3,0.7,5
28250,2016,5,21,1,86,89,1200,17.9,1013.9,11,1.3,5
28251,2016,5,21,2,83,83,1000,17.1,1013.8,10.2,1.2,5
28252,2016,5,21,3,79,79,700,16.3,1013.9,10.6,0.8,5
28253,2016,5,21,4,86,86,700,16,1014.4,11,1,5
28254,2016,5,21,5,92,92,800,15.6,1014.8,10.8,0.7,5
28255,2016,5,21,6,96,96,900,15.7,1014.9,11.5,0.7,5
28256,2016,5,21,7,96,96,900,19.2,1015.4,9.9,1,5
28257,2016,5,21,8,94,94,900,20.7,1015.9,9.6,1.8,5
28258,2016,5,21,9,97,97,900,22.4,1015.7,9.2,1.8,5
28259,2016,5,21,10,92,92,900,24.1,1015.8,9.7,1.5,5
28260,2016,5,21,11,81,81,900,25.4,1015.3,9.6,2.1,5
28261,2016,5,21,12,78,78,800,26.8,1014.7,9.6,2,5
28262,2016,5,21,13,79,79,1000,28.1,1014,10.3,2,5
28263,2016,5,21,14,92,92,1200,28.3,1013.6,9.6,3.4,5
28264,2016,5,21,15,76,76,1000,29,1013,10.2,2.1,5
28265,2016,5,21,16,69,69,1100,28.7,1012.9,4.2,3.7,5
28266,2016,5,21,17,55,55,1000,28.7,1012.9,3.5,2.7,5
28267,2016,5,21,18,38,44,700,27.9,1013.4,0.6,3.4,5
28268,2016,5,21,19,28,28,400,26.4,1013.7,1.6,1.8,5
28269,2016,5,21,20,31,45,500,25,1014.4,5.7,1.4,5
28270,2016,5,21,21,48,75,600,24.2,1015.5,5,1.3,5
28271,2016,5,21,22,44,53,500,21.4,1015.9,6.1,0.7,5
28272,2016,5,21,23,45,55,700,19.3,1015.8,7.1,1,5
28273,2016,5,22,0,48,68,800,18.3,1015.9,7.1,1,5
28274,2016,5,22,1,50,60,800,18.1,1016,8.4,0.8,5
28275,2016,5,22,2,61,91,800,17.7,1016,9.1,0.8,5
28276,2016,5,22,3,66,85,800,16.4,1015.6,9.3,1,5
28277,2016,5,22,4,66,99,800,16.8,1015.5,9.5,0.9,5
28278,2016,5,22,5,62,86,800,17.2,1015.5,8.9,0.9,5
28279,2016,5,22,6,56,71,700,18.2,1015.5,8.5,1.1,5
28280,2016,5,22,7,54,73,700,19.3,1015.6,7.7,1.1,5
28281,2016,5,22,8,46,61,700,21.4,1015.8,7.6,1.9,5
28282,2016,5,22,9,54,66,600,23.5,1015.2,8.7,1.8,5
28283,2016,5,22,10,37,83,600,25.5,1015.2,8,1.9,5
28284,2016,5,22,11,37,78,600,27,1014.4,7.9,1.4,5
28285,2016,5,22,12,38,71,600,27.7,1013.6,8,1.2,5
28286,2016,5,22,13,49,69,500,28.7,1012.8,4.9,2.1,5
28287,2016,5,22,14,41,57,500,29.1,1011.6,5.8,2.1,5
28288,2016,5,22,15,46,64,600,29.2,1011.1,5.3,3,5
28289,2016,5,22,16,48,54,600,29.3,1010.4,5.4,2,5
28290,2016,5,22,17,45,45,700,28.6,1009.6,4.8,2.1,5
28291,2016,5,22,18,37,46,500,28.1,1009.4,4.4,2.5,5
28292,2016,5,22,19,38,45,400,27,1009.6,5.3,2,5
28293,2016,5,22,20,34,34,400,26.4,1010,4.2,1.8,5
28294,2016,5,22,21,41,61,500,22.8,1010.4,6.5,0.9,5
28295,2016,5,22,22,51,67,800,24,1010.1,7.6,1.3,5
28296,2016,5,22,23,56,73,800,24.9,1009.9,7.1,1.4,5
28297,2016,5,23,0,63,78,800,24.8,1009.5,6.5,2.2,5
28298,2016,5,23,1,46,61,700,24.1,1008.8,6.8,1.6,5
28299,2016,5,23,2,42,57,600,22.7,1008.5,8,1.2,5
28300,2016,5,23,3,51,71,600,21.9,1007.9,8,2.2,5
28301,2016,5,23,4,64,83,900,20.9,1007.6,9.2,1.9,5
28302,2016,5,23,5,75,104,1400,20.5,1007.5,9.4,1.7,5
28303,2016,5,23,6,74,96,1500,20.3,1007.7,9.5,1.1,5
28304,2016,5,23,7,86,102,1500,20.3,1007.6,11.2,0.9,5
28305,2016,5,23,8,88,101,1600,21.1,1007.5,11.1,0.7,5
28306,2016,5,23,9,96,109,1600,22.6,1007.3,10.4,0.9,5
28307,2016,5,23,10,99,102,1600,23.4,1006.6,9.8,1.2,5
28308,2016,5,23,11,89,89,1500,24.2,1005.8,9.4,2,5
28309,2016,5,23,12,91,91,1300,24.8,1005,8.7,1.5,5
28310,2016,5,23,13,89,89,1100,25.2,1003.9,9.1,2.5,5
28311,2016,5,23,14,83,87,1000,24.8,1003.4,9.1,3,5
28312,2016,5,23,15,73,120,700,23,1003.2,11.7,4.8,5
28313,2016,5,23,16,57,62,500,21.6,1003.1,11.9,4.1,5
28314,2016,5,23,17,48,48,500,20.9,1003.2,11.8,3.4,5
28315,2016,5,23,18,47,58,600,19.1,1003.6,13.1,2.1,5
28316,2016,5,23,19,29,29,500,17.8,1004.2,12,2.7,5
28317,2016,5,23,20,3,5,300,17.5,1004.1,8.9,2,5
28318,2016,5,23,21,4,5,300,17,1004.8,8.2,2.8,5
28319,2016,5,23,22,4,5,300,16.5,1004.5,7.7,1.4,5
28320,2016,5,23,23,5,5,300,15,1004,7.8,0.9,5
28321,2016,5,24,0,7,7,300,13.2,1003.4,7.8,0.8,5
28322,2016,5,24,1,9,9,400,12.9,1002.9,8.8,0.7,5
28323,2016,5,24,2,11,11,500,11.5,1002.2,8.7,0.7,5
28324,2016,5,24,3,10,10,500,11.5,1001.9,8.5,0.4,5
28325,2016,5,24,4,12,12,400,12,1001.5,8.5,0.8,5
28326,2016,5,24,5,24,28,400,12.4,1001.3,9,0.9,5
28327,2016,5,24,6,44,45,500,15.3,1001.5,10.3,1.2,5
28328,2016,5,24,7,50,50,600,18.3,1001.7,11.1,0.8,5
28329,2016,5,24,8,49,49,600,20,1001.7,10.7,1.2,5
28330,2016,5,24,9,41,48,600,22.3,1001.2,8.8,1.2,5
28331,2016,5,24,10,24,24,400,24.2,1000.6,4.5,3.2,5
28332,2016,5,24,11,17,17,300,25.6,999.5,3.5,3,5
28333,2016,5,24,12,14,14,300,26.7,998.9,4.4,3.9,5
28334,2016,5,24,13,17,17,200,27.7,997.9,4,3.3,5
28335,2016,5,24,14,15,16,200,28.1,996.8,3.7,3,5
28336,2016,5,24,15,14,14,200,29.2,996.1,4.6,3.6,5
28337,2016,5,24,16,8,11,200,29.4,995.1,3.4,3,5
28338,2016,5,24,17,11,17,200,29,994.6,4.5,2.9,5
28339,2016,5,24,18,18,50,300,28.1,994.9,5,3.3,5
28340,2016,5,24,19,25,54,300,26.9,994.9,4.6,4.7,5
28341,2016,5,24,20,19,40,200,26.2,995.6,2.1,3.6,5
28342,2016,5,24,21,17,65,300,24.8,997.6,5,4.7,5
28343,2016,5,24,22,10,67,200,21.6,999,7.4,3.8,5
28344,2016,5,24,23,8,23,200,20.4,999.2,7,3.5,5
28345,2016,5,25,0,9,21,200,19.9,998.9,9.2,0.6,5
28346,2016,5,25,1,3,9,200,18,999.7,9.9,1.6,5
28347,2016,5,25,2,3,7,200,19.1,999.8,7.8,2.1,5
28348,2016,5,25,3,6,10,200,19.1,1000.3,7.2,1.6,5
28349,2016,5,25,4,9,10,300,19,1000,6.8,2.9,5
28350,2016,5,25,5,9,14,300,18.6,1000.9,7.1,1.3,5
28351,2016,5,25,6,8,12,300,19.1,1001.8,6.6,3.7,5
28352,2016,5,25,7,4,7,300,19.5,1002.4,5.5,2.8,5
28353,2016,5,25,8,10,18,300,20.8,1003.7,5.6,1.9,5
28354,2016,5,25,9,12,26,300,21.6,1003.5,5.1,2.9,5
28355,2016,5,25,10,9,20,300,22.9,1003.2,4.4,2.9,5
28356,2016,5,25,11,11,20,200,23.5,1003.1,4.4,3.5,5
28357,2016,5,25,12,10,19,200,24.9,1003,4.1,3.1,5
28358,2016,5,25,13,12,15,200,25.8,1002.7,3.7,2.3,5
28359,2016,5,25,14,8,14,200,26.9,1002.1,4,2.1,5
28360,2016,5,25,15,8,13,200,27.5,1001.6,3.9,2.4,5
28361,2016,5,25,16,11,20,200,27.3,1001.2,4.3,2.6,5
28362,2016,5,25,17,14,34,200,26.7,1001,4.4,3.4,5
28363,2016,5,25,18,13,34,200,26.7,1001.2,4.4,3.3,5
28364,2016,5,25,19,13,41,300,25.7,1002.1,4.2,1.9,5
28365,2016,5,25,20,12,45,300,23.2,1002.7,5.6,0.5,5
28366,2016,5,25,21,17,31,400,23.4,1002.5,5.3,1.1,5
28367,2016,5,25,22,22,41,500,22.3,1003.2,6.1,0.8,5
28368,2016,5,25,23,29,70,700,20.2,1003.2,7.5,1.1,5
28369,2016,5,26,0,31,72,800,17.6,1002.6,8.4,0.9,5
28370,2016,5,26,1,31,63,700,19.1,1003.3,8.1,1.3,5
28371,2016,5,26,2,45,59,600,17.2,1003.3,9.1,0.7,5
28372,2016,5,26,3,28,52,400,16.1,1003.6,9.5,0.6,5
28373,2016,5,26,4,48,148,200,21,1003.5,5.7,1.8,5
28374,2016,5,26,5,47,136,200,22.4,1004.2,4.4,2.3,5
28375,2016,5,26,6,34,102,200,22.1,1005.4,5.1,2.3,5
28376,2016,5,26,7,39,120,300,22.9,1006.2,4.9,2.2,5
28377,2016,5,26,8,29,81,300,23.5,1006.3,4.4,3.5,5
28378,2016,5,26,9,17,45,200,24.9,1006.6,3.5,2.5,5
28379,2016,5,26,10,12,27,200,25.1,1006.3,1.9,3.1,5
28380,2016,5,26,11,13,22,200,26.2,1006.5,2.1,3.3,5
28381,2016,5,26,12,14,20,200,26.7,1006.1,1.9,3.4,5
28382,2016,5,26,13,18,25,200,28.1,1005.9,2.3,2.6,5
28383,2016,5,26,14,11,16,200,29.1,1005.1,2.4,3.5,5
28384,2016,5,26,15,10,17,200,29.4,1004.6,0.9,2.1,5
28385,2016,5,26,16,12,17,200,30.1,1004.3,0.6,1.6,5
28386,2016,5,26,17,8,11,200,30.1,1004.1,-0.3,2.7,5
28387,2016,5,26,18,10,14,200,29.9,1004.2,0.4,1.8,5
28388,2016,5,26,19,9,20,200,28.1,1004.8,2.3,2.9,5
28389,2016,5,26,20,16,50,300,26.9,1005.3,2,2.7,5
28390,2016,5,26,21,20,76,400,26.1,1005.9,3.3,2,5
28391,2016,5,26,22,20,62,400,25.5,1006.3,4,1.9,5
28392,2016,5,26,23,23,58,400,24.7,1006.4,3.9,1.7,5
28393,2016,5,27,0,22,52,400,24.6,1006.3,3.8,1.8,5
28394,2016,5,27,1,23,58,400,24.2,1006.1,3.5,2.3,5
28395,2016,5,27,2,24,63,400,22.7,1005.8,4.7,1.1,5
28396,2016,5,27,3,28,72,NA,19.6,1005.7,6.7,0.3,5
28397,2016,5,27,4,37,89,NA,18.1,1005.7,7.2,1.4,5
28398,2016,5,27,5,45,100,700,17.4,1006.3,8.3,0.6,5
28399,2016,5,27,6,36,83,600,18.4,1006.9,9.2,1.3,5
28400,2016,5,27,7,37,74,500,20.5,1007.2,8.8,1.3,5
28401,2016,5,27,8,39,80,500,22.8,1007.5,8.5,0.7,5
28402,2016,5,27,9,47,84,600,25.2,1007.2,8.6,1,5
28403,2016,5,27,10,54,95,700,26.9,1006.7,8.3,1.5,5
28404,2016,5,27,11,62,87,700,28.6,1006.3,6,2.2,5
28405,2016,5,27,12,43,67,500,29.1,1005.9,5.8,3.5,5
28406,2016,5,27,13,36,61,300,29,1005,3.8,3.4,5
28407,2016,5,27,14,46,90,500,28.5,1004.8,6.6,3.3,5
28408,2016,5,27,15,66,117,800,28.5,1004.2,7.1,4.2,5
28409,2016,5,27,16,69,131,700,28.2,1003.5,7.4,5.1,5
28410,2016,5,27,17,58,125,700,27.3,1003.2,7.7,4.3,5
28411,2016,5,27,18,53,106,600,26.6,1003.2,7.6,4.4,5
28412,2016,5,27,19,66,151,700,25.4,1003.5,11.6,4.5,5
28413,2016,5,27,20,82,125,1100,24.4,1003.8,8.8,3.2,5
28414,2016,5,27,21,43,81,700,24,1004,8.4,4.7,5
28415,2016,5,27,22,32,61,500,23.7,1004.1,7.3,3.8,5
28416,2016,5,27,23,26,52,500,23.3,1004.1,6.1,3.7,5
28417,2016,5,28,0,23,40,400,22.6,1003.7,5.9,2,5
28418,2016,5,28,1,23,45,400,21.8,1003.3,6.1,2.1,5
28419,2016,5,28,2,26,54,500,20.8,1003.3,6.3,1.5,5
28420,2016,5,28,3,29,58,NA,20.2,1003,6.5,1.9,5
28421,2016,5,28,4,27,59,NA,19.1,1002.8,6.6,0.9,5
28422,2016,5,28,5,51,113,800,17.8,1003.1,7.5,1,5
28423,2016,5,28,6,52,96,700,18.3,1003.2,9.4,0.7,5
28424,2016,5,28,7,61,108,700,20.7,1003.6,9.6,1.4,5
28425,2016,5,28,8,59,96,700,22.5,1003.7,9.6,0.8,5
28426,2016,5,28,9,59,103,800,24.5,1003.6,7.6,2.4,5
28427,2016,5,28,10,52,55,700,26,1003.1,7.6,3.9,5
28428,2016,5,28,11,38,40,500,27.5,1002.4,6.8,3.6,5
28429,2016,5,28,12,33,36,500,28.4,1001.7,6.5,3.4,5
28430,2016,5,28,13,36,48,500,29.8,1000.7,7.7,3.3,5
28431,2016,5,28,14,39,49,700,29.8,999.9,8.2,3.4,5
28432,2016,5,28,15,38,48,700,29.9,999.4,7.7,4,5
28433,2016,5,28,16,34,51,600,29.6,999,8.1,3.7,5
28434,2016,5,28,17,40,81,800,29.4,998.8,7.9,4.4,5
28435,2016,5,28,18,41,72,600,28,998.9,8.8,4.2,5
28436,2016,5,28,19,42,69,600,27.1,999.2,10.7,2.6,5
28437,2016,5,28,20,40,73,600,26.5,999.7,11,4.1,5
28438,2016,5,28,21,42,74,600,25.9,1000,12,3.1,5
28439,2016,5,28,22,48,88,700,25.2,1000.1,12.4,3,5
28440,2016,5,28,23,49,78,600,24.5,1000.4,12.8,2,5
28441,2016,5,29,0,54,77,700,23.8,1000.6,13.3,2.1,5
28442,2016,5,29,1,63,78,700,22.6,1000.8,13.4,1,5
28443,2016,5,29,2,62,81,700,20.4,1001.2,13.8,0.9,5
28444,2016,5,29,3,63,88,NA,19,1001.3,14,0,5
28445,2016,5,29,4,70,112,NA,17.9,1001.8,14,1,5
28446,2016,5,29,5,69,91,900,18.2,1002.9,13.3,1,5
28447,2016,5,29,6,49,49,600,20.1,1004,11.3,1.5,5
28448,2016,5,29,7,22,40,400,23,1005.2,3.5,2.6,5
28449,2016,5,29,8,26,46,400,23.7,1005.8,-3.6,4.1,5
28450,2016,5,29,9,18,19,200,24.8,1005.7,-2.8,3.5,5
28451,2016,5,29,10,6,26,200,25,1005.6,-5.4,4.7,5
28452,2016,5,29,11,NA,NA,NA,26,1005.3,-3.6,3.8,5
28453,2016,5,29,12,12,21,200,26.8,1004.5,-3.9,3.3,5
28454,2016,5,29,13,3,9,200,28.3,1003.5,-3.8,2,5
28455,2016,5,29,14,13,13,200,30,1002.5,-3.7,1.6,5
28456,2016,5,29,15,7,13,200,30.1,1001.4,-0.3,2.1,5
28457,2016,5,29,16,14,19,200,30.9,1000.7,-3,2.1,5
28458,2016,5,29,17,17,35,200,30.7,1000.3,-0.9,2.7,5
28459,2016,5,29,18,16,51,200,30.1,1000,1.5,3,5
28460,2016,5,29,19,20,63,300,28.9,1000,3,2.9,5
28461,2016,5,29,20,20,180,300,27.2,1000.4,8.1,4.2,5
28462,2016,5,29,21,39,147,700,26.1,1000.8,8.6,3,5
28463,2016,5,29,22,55,127,800,25,1001.1,8.5,2.1,5
28464,2016,5,29,23,56,121,900,24.1,1001.1,8.5,1.8,5
28465,2016,5,30,0,56,114,1000,23.3,1001.2,9.3,2.3,5
28466,2016,5,30,1,56,111,1000,21,1000.7,8.6,1.5,5
28467,2016,5,30,2,57,99,1000,19.6,1000.6,9.2,1.3,5
28468,2016,5,30,3,43,89,NA,18.8,1000.6,9.6,1.2,5
28469,2016,5,30,4,42,85,NA,18,1000.7,9.6,1.2,5
28470,2016,5,30,5,37,83,1100,17.6,1000.8,9.7,0.7,5
28471,2016,5,30,6,43,80,1000,18.6,1001,9.9,0.9,5
28472,2016,5,30,7,45,83,1000,20.3,1000.8,10.1,1.4,5
28473,2016,5,30,8,48,98,1000,21.6,1001,10.7,1.9,5
28474,2016,5,30,9,57,109,1100,23.4,1000.7,11.8,1.7,5
28475,2016,5,30,10,70,125,1100,25.4,1000.2,11.9,1.5,5
28476,2016,5,30,11,82,129,1000,27.6,999.6,12.4,0.9,5
28477,2016,5,30,12,80,115,1000,28.4,998.9,12.3,1.6,5
28478,2016,5,30,13,85,131,1100,31,997.9,12.8,1.6,5
28479,2016,5,30,14,95,134,1100,32.4,997.4,13.1,2,5
28480,2016,5,30,15,98,150,1000,33.4,996.4,14.9,2,5
28481,2016,5,30,16,107,160,900,33.9,996.2,15.8,2.8,5
28482,2016,5,30,17,121,164,1000,34,995.8,15.9,2.2,5
28483,2016,5,30,18,109,142,1100,33.6,995.7,15.6,1.9,5
28484,2016,5,30,19,112,148,1300,32.6,996,16.8,1.7,5
28485,2016,5,30,20,108,155,1500,31.3,996.3,16.5,1.2,5
28486,2016,5,30,21,106,160,1700,29.1,997.1,17,1,5
